id,lemma
1837,оскорблять
1838,оскорбить
1839,задевать
1840,задеть
1841,разобижать
1842,разобидеть
1843,обижаться
1844,обидеться
1845,оскорбляться
1846,оскорбиться
1847,дуться
1848,надуться
1849,нахохлиться
1850,разобидеться
1851,унижать
1852,унизить
1853,принижать
1854,принизить
1855,топтать
1856,растоптать
1857,попирать
1858,попрать
1859,уничижать
1860,унижаться
1861,унизиться
1862,уничижаться
1863,влечь
1864,манить
1865,приманить
1866,тянуть
1867,вовлекать
1868,вовлечь
1869,завлекать
1870,завлечь
1871,затягивать
1872,затянуть
1873,привлекать
1874,привлечь
1875,ввязывать
1876,ввязать
1877,вмешивать
1878,вмешать
1879,впутывать
1880,впутать
1881,втягивать
1882,втянуть
1883,замешивать
1884,замешать
1885,запутывать
1886,запутать
1887,путать
1888,запутать
1889,спутать
1890,вовлекаться
1891,вовлечься
1892,затягиваться
1893,затянуться
1894,ввязываться
1895,ввязаться
1896,вмешиваться
1897,вмешаться
